org_name,recipient_id,grant_year,state,service_area__c,service_area_type__c,Consumer_Non_PAI,Consumer_PAI,Education_Non_PAI,Education_PAI,Employment_Non_PAI,Employment_PAI,Family_Non_PAI,Family_PAI,Health_Non_PAI,Health_PAI,Housing_Non_PAI,Housing_PAI,Income_Non_PAI,Income_PAI,Individual_Non_PAI,Individual_PAI,Juvenile_Non_PAI,Juvenile_PAI,Misc_Non_PAI,Misc_PAI,Total_PAI,Total_Non_PAI,Total_Consumer,Total_Education,Total_Employment,Total_Family,Total_Health,Total_Housing,Total_Income,Total_Individual,Total_Juvenile,Total_Misc,Total_case_closure,cases_closed_limited__c_Consumer_Non_PAI,cases_closed_limited__c_Consumer_PAI,cases_closed_limited__c_Education_Non_PAI,cases_closed_limited__c_Education_PAI,cases_closed_limited__c_Employment_Non_PAI,cases_closed_limited__c_Employment_PAI,cases_closed_limited__c_Family_Non_PAI,cases_closed_limited__c_Family_PAI,cases_closed_limited__c_Health_Non_PAI,cases_closed_limited__c_Health_PAI,cases_closed_limited__c_Housing_Non_PAI,cases_closed_limited__c_Housing_PAI,cases_closed_limited__c_Income_Non_PAI,cases_closed_limited__c_Income_PAI,cases_closed_limited__c_Individual_Non_PAI,cases_closed_limited__c_Individual_PAI,cases_closed_limited__c_Juvenile_Non_PAI,cases_closed_limited__c_Juvenile_PAI,cases_closed_limited__c_Misc_Non_PAI,cases_closed_limited__c_Misc_PAI,cases_closed_extended__c_Consumer_Non_PAI,cases_closed_extended__c_Consumer_PAI,cases_closed_extended__c_Education_Non_PAI,cases_closed_extended__c_Education_PAI,cases_closed_extended__c_Employment_Non_PAI,cases_closed_extended__c_Employment_PAI,cases_closed_extended__c_Family_Non_PAI,cases_closed_extended__c_Family_PAI,cases_closed_extended__c_Health_Non_PAI,cases_closed_extended__c_Health_PAI,cases_closed_extended__c_Housing_Non_PAI,cases_closed_extended__c_Housing_PAI,cases_closed_extended__c_Income_Non_PAI,cases_closed_extended__c_Income_PAI,cases_closed_extended__c_Individual_Non_PAI,cases_closed_extended__c_Individual_PAI,cases_closed_extended__c_Juvenile_Non_PAI,cases_closed_extended__c_Juvenile_PAI,cases_closed_extended__c_Misc_Non_PAI,cases_closed_extended__c_Misc_PAI,cases_closed_contested__c_Consumer_Non_PAI,cases_closed_contested__c_Consumer_PAI,cases_closed_contested__c_Education_Non_PAI,cases_closed_contested__c_Education_PAI,cases_closed_contested__c_Employment_Non_PAI,cases_closed_contested__c_Employment_PAI,cases_closed_contested__c_Family_Non_PAI,cases_closed_contested__c_Family_PAI,cases_closed_contested__c_Health_Non_PAI,cases_closed_contested__c_Health_PAI,cases_closed_contested__c_Housing_Non_PAI,cases_closed_contested__c_Housing_PAI,cases_closed_contested__c_Income_Non_PAI,cases_closed_contested__c_Income_PAI,cases_closed_contested__c_Individual_Non_PAI,cases_closed_contested__c_Individual_PAI,cases_closed_contested__c_Juvenile_Non_PAI,cases_closed_contested__c_Juvenile_PAI,cases_closed_contested__c_Misc_Non_PAI,cases_closed_contested__c_Misc_PAI,a_counsel_and_advice__c_Consumer_Non_PAI,a_counsel_and_advice__c_Consumer_PAI,a_counsel_and_advice__c_Education_Non_PAI,a_counsel_and_advice__c_Education_PAI,a_counsel_and_advice__c_Employment_Non_PAI,a_counsel_and_advice__c_Employment_PAI,a_counsel_and_advice__c_Family_Non_PAI,a_counsel_and_advice__c_Family_PAI,a_counsel_and_advice__c_Health_Non_PAI,a_counsel_and_advice__c_Health_PAI,a_counsel_and_advice__c_Housing_Non_PAI,a_counsel_and_advice__c_Housing_PAI,a_counsel_and_advice__c_Income_Non_PAI,a_counsel_and_advice__c_Income_PAI,a_counsel_and_advice__c_Individual_Non_PAI,a_counsel_and_advice__c_Individual_PAI,a_counsel_and_advice__c_Juvenile_Non_PAI,a_counsel_and_advice__c_Juvenile_PAI,a_counsel_and_advice__c_Misc_Non_PAI,a_counsel_and_advice__c_Misc_PAI,b_limited_action__c_Consumer_Non_PAI,b_limited_action__c_Consumer_PAI,b_limited_action__c_Education_Non_PAI,b_limited_action__c_Education_PAI,b_limited_action__c_Employment_Non_PAI,b_limited_action__c_Employment_PAI,b_limited_action__c_Family_Non_PAI,b_limited_action__c_Family_PAI,b_limited_action__c_Health_Non_PAI,b_limited_action__c_Health_PAI,b_limited_action__c_Housing_Non_PAI,b_limited_action__c_Housing_PAI,b_limited_action__c_Income_Non_PAI,b_limited_action__c_Income_PAI,b_limited_action__c_Individual_Non_PAI,b_limited_action__c_Individual_PAI,b_limited_action__c_Juvenile_Non_PAI,b_limited_action__c_Juvenile_PAI,b_limited_action__c_Misc_Non_PAI,b_limited_action__c_Misc_PAI,f_negotiated_settlement_w_o_litigation__c_Consumer_Non_PAI,f_negotiated_settlement_w_o_litigation__c_Consumer_PAI,f_negotiated_settlement_w_o_litigation__c_Education_Non_PAI,f_negotiated_settlement_w_o_litigation__c_Education_PAI,f_negotiated_settlement_w_o_litigation__c_Employment_Non_PAI,f_negotiated_settlement_w_o_litigation__c_Employment_PAI,f_negotiated_settlement_w_o_litigation__c_Family_Non_PAI,f_negotiated_settlement_w_o_litigation__c_Family_PAI,f_negotiated_settlement_w_o_litigation__c_Health_Non_PAI,f_negotiated_settlement_w_o_litigation__c_Health_PAI,f_negotiated_settlement_w_o_litigation__c_Housing_Non_PAI,f_negotiated_settlement_w_o_litigation__c_Housing_PAI,f_negotiated_settlement_w_o_litigation__c_Income_Non_PAI,f_negotiated_settlement_w_o_litigation__c_Income_PAI,f_negotiated_settlement_w_o_litigation__c_Individual_Non_PAI,f_negotiated_settlement_w_o_litigation__c_Individual_PAI,f_negotiated_settlement_w_o_litigation__c_Juvenile_Non_PAI,f_negotiated_settlement_w_o_litigation__c_Juvenile_PAI,f_negotiated_settlement_w_o_litigation__c_Misc_Non_PAI,f_negotiated_settlement_w_o_litigation__c_Misc_PAI,g_negotiated_settlement_w_litigation__c_Consumer_Non_PAI,g_negotiated_settlement_w_litigation__c_Consumer_PAI,g_negotiated_settlement_w_litigation__c_Education_Non_PAI,g_negotiated_settlement_w_litigation__c_Education_PAI,g_negotiated_settlement_w_litigation__c_Employment_Non_PAI,g_negotiated_settlement_w_litigation__c_Employment_PAI,g_negotiated_settlement_w_litigation__c_Family_Non_PAI,g_negotiated_settlement_w_litigation__c_Family_PAI,g_negotiated_settlement_w_litigation__c_Health_Non_PAI,g_negotiated_settlement_w_litigation__c_Health_PAI,g_negotiated_settlement_w_litigation__c_Housing_Non_PAI,g_negotiated_settlement_w_litigation__c_Housing_PAI,g_negotiated_settlement_w_litigation__c_Income_Non_PAI,g_negotiated_settlement_w_litigation__c_Income_PAI,g_negotiated_settlement_w_litigation__c_Individual_Non_PAI,g_negotiated_settlement_w_litigation__c_Individual_PAI,g_negotiated_settlement_w_litigation__c_Juvenile_Non_PAI,g_negotiated_settlement_w_litigation__c_Juvenile_PAI,g_negotiated_settlement_w_litigation__c_Misc_Non_PAI,g_negotiated_settlement_w_litigation__c_Misc_PAI,h_agency_decision__c_Consumer_Non_PAI,h_agency_decision__c_Consumer_PAI,h_agency_decision__c_Education_Non_PAI,h_agency_decision__c_Education_PAI,h_agency_decision__c_Employment_Non_PAI,h_agency_decision__c_Employment_PAI,h_agency_decision__c_Family_Non_PAI,h_agency_decision__c_Family_PAI,h_agency_decision__c_Health_Non_PAI,h_agency_decision__c_Health_PAI,h_agency_decision__c_Housing_Non_PAI,h_agency_decision__c_Housing_PAI,h_agency_decision__c_Income_Non_PAI,h_agency_decision__c_Income_PAI,h_agency_decision__c_Individual_Non_PAI,h_agency_decision__c_Individual_PAI,h_agency_decision__c_Juvenile_Non_PAI,h_agency_decision__c_Juvenile_PAI,h_agency_decision__c_Misc_Non_PAI,h_agency_decision__c_Misc_PAI,ia_court_decision_uncontested__c_Consumer_Non_PAI,ia_court_decision_uncontested__c_Consumer_PAI,ia_court_decision_uncontested__c_Education_Non_PAI,ia_court_decision_uncontested__c_Education_PAI,ia_court_decision_uncontested__c_Employment_Non_PAI,ia_court_decision_uncontested__c_Employment_PAI,ia_court_decision_uncontested__c_Family_Non_PAI,ia_court_decision_uncontested__c_Family_PAI,ia_court_decision_uncontested__c_Health_Non_PAI,ia_court_decision_uncontested__c_Health_PAI,ia_court_decision_uncontested__c_Housing_Non_PAI,ia_court_decision_uncontested__c_Housing_PAI,ia_court_decision_uncontested__c_Income_Non_PAI,ia_court_decision_uncontested__c_Income_PAI,ia_court_decision_uncontested__c_Individual_Non_PAI,ia_court_decision_uncontested__c_Individual_PAI,ia_court_decision_uncontested__c_Juvenile_Non_PAI,ia_court_decision_uncontested__c_Juvenile_PAI,ia_court_decision_uncontested__c_Misc_Non_PAI,ia_court_decision_uncontested__c_Misc_PAI,ib_court_decision_contested__c_Consumer_Non_PAI,ib_court_decision_contested__c_Consumer_PAI,ib_court_decision_contested__c_Education_Non_PAI,ib_court_decision_contested__c_Education_PAI,ib_court_decision_contested__c_Employment_Non_PAI,ib_court_decision_contested__c_Employment_PAI,ib_court_decision_contested__c_Family_Non_PAI,ib_court_decision_contested__c_Family_PAI,ib_court_decision_contested__c_Health_Non_PAI,ib_court_decision_contested__c_Health_PAI,ib_court_decision_contested__c_Housing_Non_PAI,ib_court_decision_contested__c_Housing_PAI,ib_court_decision_contested__c_Income_Non_PAI,ib_court_decision_contested__c_Income_PAI,ib_court_decision_contested__c_Individual_Non_PAI,ib_court_decision_contested__c_Individual_PAI,ib_court_decision_contested__c_Juvenile_Non_PAI,ib_court_decision_contested__c_Juvenile_PAI,ib_court_decision_contested__c_Misc_Non_PAI,ib_court_decision_contested__c_Misc_PAI,ic_court_decision_appeals__c_Consumer_Non_PAI,ic_court_decision_appeals__c_Consumer_PAI,ic_court_decision_appeals__c_Education_Non_PAI,ic_court_decision_appeals__c_Education_PAI,ic_court_decision_appeals__c_Employment_Non_PAI,ic_court_decision_appeals__c_Employment_PAI,ic_court_decision_appeals__c_Family_Non_PAI,ic_court_decision_appeals__c_Family_PAI,ic_court_decision_appeals__c_Health_Non_PAI,ic_court_decision_appeals__c_Health_PAI,ic_court_decision_appeals__c_Housing_Non_PAI,ic_court_decision_appeals__c_Housing_PAI,ic_court_decision_appeals__c_Income_Non_PAI,ic_court_decision_appeals__c_Income_PAI,ic_court_decision_appeals__c_Individual_Non_PAI,ic_court_decision_appeals__c_Individual_PAI,ic_court_decision_appeals__c_Juvenile_Non_PAI,ic_court_decision_appeals__c_Juvenile_PAI,ic_court_decision_appeals__c_Misc_Non_PAI,ic_court_decision_appeals__c_Misc_PAI,k_other_closure_methods__c_Consumer_Non_PAI,k_other_closure_methods__c_Consumer_PAI,k_other_closure_methods__c_Education_Non_PAI,k_other_closure_methods__c_Education_PAI,k_other_closure_methods__c_Employment_Non_PAI,k_other_closure_methods__c_Employment_PAI,k_other_closure_methods__c_Family_Non_PAI,k_other_closure_methods__c_Family_PAI,k_other_closure_methods__c_Health_Non_PAI,k_other_closure_methods__c_Health_PAI,k_other_closure_methods__c_Housing_Non_PAI,k_other_closure_methods__c_Housing_PAI,k_other_closure_methods__c_Income_Non_PAI,k_other_closure_methods__c_Income_PAI,k_other_closure_methods__c_Individual_Non_PAI,k_other_closure_methods__c_Individual_PAI,k_other_closure_methods__c_Juvenile_Non_PAI,k_other_closure_methods__c_Juvenile_PAI,k_other_closure_methods__c_Misc_Non_PAI,k_other_closure_methods__c_Misc_PAI,l_extensive_services__c_Consumer_Non_PAI,l_extensive_services__c_Consumer_PAI,l_extensive_services__c_Education_Non_PAI,l_extensive_services__c_Education_PAI,l_extensive_services__c_Employment_Non_PAI,l_extensive_services__c_Employment_PAI,l_extensive_services__c_Family_Non_PAI,l_extensive_services__c_Family_PAI,l_extensive_services__c_Health_Non_PAI,l_extensive_services__c_Health_PAI,l_extensive_services__c_Housing_Non_PAI,l_extensive_services__c_Housing_PAI,l_extensive_services__c_Income_Non_PAI,l_extensive_services__c_Income_PAI,l_extensive_services__c_Individual_Non_PAI,l_extensive_services__c_Individual_PAI,l_extensive_services__c_Juvenile_Non_PAI,l_extensive_services__c_Juvenile_PAI,l_extensive_services__c_Misc_Non_PAI,l_extensive_services__c_Misc_PAI
"Community Legal Aid, Inc.",122150,2017,MA,MA-10,Basic Field,28,146,22,10,2,4,310,138,77,3,1517,201,364,3,57,0,1,0,6,27,532,2384,174,32,6,448,80,1718,367,57,1,33,2916,22,31,12,3,2,4,146,6,62,2,989,61,270,1,35,0,1,0,6,27,6,115,10,7,0,0,164,132,15,1,528,140,94,2,22,0,0,0,0,0,1,62,2,1,0,0,87,31,6,1,452,132,66,2,14,0,0,0,0,0,18,18,8,2,2,3,112,2,30,2,560,13,222,1,20,0,1,0,3,3,4,13,4,1,0,1,34,4,32,0,429,48,48,0,15,0,0,0,3,24,1,0,4,3,0,0,0,0,7,0,46,1,17,0,8,0,0,0,0,0,1,57,1,0,0,0,15,28,5,0,363,116,4,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,26,1,62,2,6,0,0,0,0,0,3,47,0,0,0,0,38,17,0,0,7,1,1,0,0,0,0,0,0,0,0,5,0,0,0,0,71,3,0,0,61,15,0,0,8,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,79,0,0,2,0,0,0,0,0,0,0,0,0,1,6,4,3,0,0,8,5,2,0,21,6,10,0,0,0,0,0,0,0
"Community Legal Services of Mid-Florida, Inc.",610010,2008,FL,FL-15,Basic Field,1185,123,56,1,110,6,3223,140,103,2,1917,112,469,4,6,1,50,1,243,31,421,7362,1308,57,116,3363,105,2029,473,7,51,274,7783,1172,110,13,1,102,5,2685,117,83,2,1813,98,257,4,6,1,47,1,241,29,13,13,43,0,8,1,538,23,20,0,104,14,212,0,0,0,3,0,2,2,0,4,0,0,0,0,313,7,5,0,59,6,136,0,0,0,0,0,0,1,860,99,9,1,93,5,2662,117,58,0,1608,80,151,3,3,1,46,1,196,18,312,11,4,0,9,0,23,0,25,2,205,18,106,1,3,0,1,0,45,11,0,1,19,0,4,1,0,1,10,0,5,4,67,0,0,0,0,0,1,0,0,4,0,0,0,0,74,4,0,0,23,5,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,5,0,22,0,129,0,0,0,0,0,0,0,1,7,2,0,0,0,132,11,0,0,5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,238,2,0,0,14,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,1,22,0,4,0,93,4,5,0,35,2,9,0,0,0,3,0,1,1
"Community Legal Services of Mid-Florida, Inc.",610010,2009,FL,FL-15,Basic Field,1051,237,52,0,123,11,2941,291,94,0,1955,198,543,3,2,0,48,0,260,45,785,7069,1288,52,134,3232,94,2153,546,2,48,305,7854,1048,220,12,0,107,6,2397,272,78,0,1836,170,329,3,1,0,34,0,260,42,3,17,40,0,16,5,544,19,16,0,119,28,214,0,1,0,14,0,0,3,1,8,0,0,0,0,284,9,6,0,63,15,152,0,0,0,0,0,0,0,850,201,5,0,94,6,2363,249,54,0,1652,136,196,2,1,0,34,0,179,35,198,19,7,0,13,0,34,23,24,0,184,34,133,1,0,0,0,0,81,7,1,1,13,0,12,5,1,1,8,0,10,3,53,0,0,0,0,0,0,0,0,8,0,0,0,0,70,7,0,0,26,11,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,17,0,148,0,0,0,0,0,0,0,0,6,0,0,0,0,133,4,0,0,9,2,0,0,0,0,1,0,0,1,1,0,0,0,0,0,213,2,0,0,20,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,27,0,4,0,126,5,2,0,37,8,9,0,1,0,13,0,0,2
"Community Legal Services of Mid-Florida, Inc.",610010,2010,FL,FL-15,Basic Field,684,389,51,1,159,17,3238,352,107,2,2097,140,576,2,6,0,64,0,369,44,947,7351,1073,52,176,3590,109,2237,578,6,64,413,8298,676,356,14,1,127,17,2741,335,93,2,1906,115,412,2,6,0,45,0,367,40,8,33,37,0,32,0,497,17,14,0,191,25,164,0,0,0,19,0,2,4,7,14,1,0,9,0,263,8,6,0,93,13,133,0,0,0,5,0,1,1,518,321,12,1,101,17,2704,306,57,2,1730,81,244,2,5,0,45,0,276,25,158,35,2,0,26,0,37,29,36,0,176,34,168,0,1,0,0,0,91,15,0,3,16,0,21,0,0,1,5,0,19,4,18,0,0,0,3,0,0,0,1,5,0,0,6,0,43,0,0,0,38,9,0,0,0,0,4,0,1,1,0,0,1,0,3,0,0,0,6,0,27,0,132,0,0,0,1,0,0,0,0,11,5,0,0,0,120,3,1,0,9,1,0,0,0,0,2,0,0,3,6,9,0,0,0,0,219,8,0,0,28,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,15,0,2,0,114,5,2,0,70,7,13,0,0,0,9,0,1,0
"Community Legal Services of Mid-Florida, Inc.",610010,2011,FL,FL-15,Basic Field,637,401,63,0,130,65,3746,297,80,1,2405,100,612,8,1,0,80,2,172,55,929,7926,1038,63,195,4043,81,2505,620,1,82,227,8855,621,352,19,0,82,59,3232,287,64,1,2134,68,438,8,1,0,49,2,172,52,16,49,44,0,48,6,514,10,16,0,271,32,174,0,0,0,31,0,0,3,4,15,3,0,6,2,269,4,8,0,111,13,137,0,0,0,9,0,0,1,498,309,14,0,57,59,3196,268,37,0,1962,47,287,7,1,0,49,2,131,26,123,43,5,0,25,0,36,19,27,1,172,21,151,1,0,0,0,0,41,26,0,1,25,0,33,2,0,1,2,0,32,1,14,0,0,0,4,0,0,0,0,4,3,0,4,1,31,1,0,0,46,6,0,0,0,0,9,0,0,0,0,0,0,0,2,0,0,0,8,0,25,0,137,0,0,0,0,0,0,0,1,22,2,0,0,0,158,2,0,0,41,8,1,0,0,0,3,0,0,2,4,11,0,0,0,1,238,3,0,0,40,6,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,11,14,0,9,2,87,3,6,0,87,10,22,0,0,0,15,0,0,0
"Community Legal Services of Mid-Florida, Inc.",610010,2012,FL,FL-15,Basic Field,227,379,57,1,88,118,3527,254,77,1,2212,123,437,17,0,1,44,6,45,127,1027,6714,606,58,206,3781,78,2335,454,1,50,172,7741,223,340,19,1,36,110,3078,237,60,1,2027,107,305,14,0,1,14,5,45,120,4,39,38,0,52,8,449,17,17,0,185,16,132,3,0,0,30,1,0,7,2,8,1,0,7,4,226,11,11,0,88,8,92,3,0,0,7,0,0,1,191,284,17,1,13,98,3047,186,44,1,1866,81,215,14,0,0,13,4,18,42,32,56,2,0,23,12,31,51,16,0,161,26,90,0,0,1,1,1,27,78,1,2,21,0,39,0,1,0,2,0,23,1,11,0,0,0,5,0,0,1,0,0,1,0,2,1,20,2,3,0,39,5,0,0,0,0,6,0,0,1,0,0,0,0,5,1,0,0,7,0,20,0,91,3,0,0,0,0,0,0,0,27,0,0,0,3,149,6,0,0,6,4,0,0,0,0,1,1,0,5,2,8,0,0,0,2,205,9,0,0,29,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,16,0,6,1,73,0,4,0,68,3,29,0,0,0,17,0,0,0
"Community Legal Services of Mid-Florida, Inc.",610010,2013,FL,FL-15,Basic Field,272,244,52,0,80,86,2929,203,63,0,1885,131,287,5,6,0,15,0,63,62,731,5652,516,52,166,3132,63,2016,292,6,15,125,6383,250,222,29,0,25,82,2514,175,45,0,1788,109,212,5,5,0,0,0,62,55,22,22,23,0,55,4,415,28,18,0,97,22,75,0,1,0,15,0,1,7,4,6,2,0,16,3,222,16,3,0,57,16,35,0,0,0,9,0,0,0,206,209,23,0,9,81,2506,98,34,0,1702,92,154,5,5,0,0,0,12,30,44,13,6,0,16,1,8,77,11,0,86,17,58,0,0,0,0,0,50,25,8,3,12,0,37,0,0,0,3,0,21,2,8,0,0,0,0,0,0,0,1,5,2,0,4,1,20,8,0,0,22,8,0,0,0,0,9,0,0,0,0,0,0,0,12,2,0,0,1,0,7,0,35,0,0,0,0,0,0,0,2,13,0,0,0,0,133,10,0,0,1,2,0,0,0,0,0,0,0,6,3,1,0,0,0,0,201,8,2,0,28,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,9,0,2,1,60,2,12,0,18,2,32,0,1,0,6,0,1,1
"Community Legal Services of Mid-Florida, Inc.",610010,2014,FL,FL-15,Basic Field,433,214,59,0,47,76,3476,249,66,0,1951,153,317,5,7,3,17,4,62,86,790,6435,647,59,123,3725,66,2104,322,10,21,148,7225,401,197,21,0,11,72,3039,231,52,0,1847,121,242,5,4,3,1,0,60,76,32,17,38,0,36,4,437,18,14,0,104,32,75,0,3,0,16,4,2,10,7,3,1,0,13,2,243,11,4,0,68,28,24,0,2,0,6,1,0,1,378,188,11,0,5,68,3015,103,37,0,1724,92,181,4,4,0,1,0,16,35,23,9,10,0,6,4,24,128,15,0,123,29,61,1,0,3,0,0,44,41,2,0,26,0,21,1,0,0,0,0,11,2,13,0,0,0,1,0,0,1,2,0,1,0,5,0,17,7,2,0,28,15,0,0,0,0,6,1,0,0,0,0,0,0,8,2,0,0,2,0,7,0,23,0,2,0,0,0,0,0,8,11,0,0,0,0,115,4,0,0,4,2,0,0,0,0,0,1,0,7,5,3,0,0,0,0,226,4,0,0,32,12,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,3,11,0,2,1,79,3,10,0,21,0,38,0,1,0,9,2,2,1
"Community Legal Services of Mid-Florida, Inc.",610010,2015,FL,FL-15,Basic Field,498,220,41,0,41,60,2981,261,65,1,2155,123,376,13,12,0,3,14,72,77,769,6244,718,41,101,3242,66,2278,389,12,17,149,7013,449,188,18,0,13,48,2563,246,47,1,2056,100,269,11,8,0,0,12,67,67,49,32,23,0,28,12,418,15,18,0,99,23,107,2,4,0,3,2,5,10,9,7,1,0,10,5,209,7,3,0,58,21,50,2,2,0,2,0,0,2,427,178,16,0,7,46,2517,134,37,1,1963,86,192,10,8,0,0,3,29,44,22,10,2,0,6,2,46,112,10,0,93,14,77,1,0,0,0,9,38,23,0,1,19,0,14,5,0,0,2,0,10,1,2,0,0,0,0,0,0,0,4,5,0,0,2,0,17,3,0,0,22,7,1,0,0,0,1,0,0,1,0,0,1,0,8,5,0,0,2,0,1,0,48,2,2,0,0,0,0,0,11,21,0,0,0,0,124,8,2,0,5,1,0,0,0,0,0,2,0,7,5,2,0,0,0,0,191,4,1,0,31,14,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,3,3,0,4,2,85,0,11,0,26,0,55,0,2,0,1,0,5,1
"Community Legal Services of Mid-Florida, Inc.",610010,2016,FL,FL-15,Basic Field,380,137,52,0,65,20,2566,244,32,0,1479,98,300,11,8,2,7,6,120,52,570,5009,517,52,85,2810,32,1577,311,10,13,172,5579,367,117,28,0,40,16,2185,230,28,0,1406,87,229,11,8,2,6,4,118,49,13,20,24,0,25,4,381,14,4,0,73,11,71,0,0,0,1,2,2,3,8,2,1,0,17,1,171,9,2,0,35,7,49,0,0,0,1,0,0,0,355,107,21,0,33,15,2089,146,19,0,1296,75,174,8,7,0,6,1,92,28,12,10,7,0,7,1,96,84,9,0,110,12,55,3,1,2,0,3,26,21,0,1,18,0,7,3,7,0,1,0,3,2,0,0,0,0,0,0,0,0,6,1,1,0,0,0,11,2,0,0,11,4,0,0,0,0,1,0,0,0,0,0,0,0,16,1,0,0,2,0,1,0,49,0,0,0,0,0,0,0,2,16,0,0,0,0,128,2,0,0,6,1,0,0,0,0,0,2,0,1,2,1,0,0,1,0,159,7,0,0,22,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,5,0,1,0,75,3,1,0,29,1,22,0,0,0,0,0,2,2
"Community Legal Services of Mid-Florida, Inc.",610010,2017,FL,FL-15,Basic Field,377,130,67,0,50,40,2741,225,28,0,1384,63,347,5,9,4,4,9,42,52,528,5049,507,67,90,2966,28,1447,352,13,13,94,5577,369,103,45,0,21,37,2433,206,22,0,1346,49,280,4,8,4,4,8,42,46,8,27,22,0,29,3,308,19,6,0,38,14,67,1,1,0,0,1,0,6,2,6,0,0,23,2,130,14,5,0,25,11,51,1,0,0,0,0,0,0,359,101,35,0,16,35,2362,130,17,0,1300,43,220,1,7,4,3,3,18,19,10,2,10,0,5,2,71,76,5,0,46,6,60,3,1,0,1,5,24,27,0,0,21,0,3,1,2,0,1,0,2,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,12,4,0,0,10,4,0,0,0,0,0,0,0,0,1,0,0,0,23,1,0,0,5,0,2,0,51,1,0,0,0,0,0,0,2,14,0,0,0,0,89,3,0,0,2,0,0,0,0,0,0,1,0,4,0,5,0,0,0,0,118,9,0,0,13,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,7,1,0,3,0,87,2,0,0,9,3,16,0,1,0,0,0,0,2
"Community Legal Services, Inc.",703030,2008,AZ,AZ-3,Basic Field,675,320,12,NA,201,10,1474,79,201,NA,1167,284,549,1,17,6,63,11,304,10,721,4663,995,12,211,1553,201,1451,550,23,74,314,5384,654,251,10,NA,195,9,1208,37,179,NA,1079,234,461,0,13,6,63,1,277,10,21,69,2,NA,6,1,266,42,22,NA,88,50,88,1,4,0,0,10,27,0,0,25,0,NA,1,0,4,11,7,NA,50,19,44,1,0,0,0,0,1,0,549,217,7,NA,131,7,906,31,130,NA,946,213,389,0,7,5,61,1,81,8,105,34,3,NA,64,2,302,6,49,NA,133,21,72,0,6,1,2,0,196,2,6,16,2,NA,4,1,0,0,4,NA,26,15,6,0,0,0,0,0,0,0,0,17,0,NA,0,0,0,2,1,NA,35,11,0,0,0,0,0,0,1,0,0,1,0,NA,1,0,0,0,5,NA,11,0,44,1,0,0,0,0,0,0,1,25,0,NA,0,0,1,31,0,NA,8,8,0,0,0,0,0,10,1,0,0,7,0,NA,0,0,4,9,0,NA,3,8,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,1,NA,1,0,0,0,0,0,0,0,0,0,12,3,0,NA,1,0,91,0,8,NA,2,4,32,0,4,0,0,0,24,0,2,0,0,NA,0,0,170,0,3,NA,2,4,6,0,0,0,0,0,1,0
